no;treated;age;age2;educ;black;hispanic;married;nodegree;re74;re75;re78
13006;0;45;2025;12;0;0;1;0;0;4407.773926;12303.5498
13007;0;20;400;13;0;0;0;0;0;3202.886963;14289.62012
13008;0;25;625;14;0;0;1;0;0;3315.677002;25564.66992
13009;0;25;625;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13010;0;28;784;16;1;0;1;0;6422.477051;3689.85498;25564.66992
13011;0;27;729;11;1;0;1;1;16698.83008;18837.76953;0
13012;0;36;1296;9;1;0;1;1;18405.34961;16413.67969;22071.32031
13013;0;36;1296;5;1;0;1;1;17976.26953;21227.84961;25354.83008
13014;0;32;1024;11;1;0;1;1;25862.32031;25243.55078;25564.66992
13015;0;34;1156;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13016;0;39;1521;9;0;0;1;1;25315.68945;24801.33984;8470.329102
13017;0;44;1936;12;0;0;1;0;25862.32031;19639.83984;24599.71094
13018;0;17;289;7;0;0;0;1;1442.02002;1247.85498;4481.944824
13019;0;40;1600;12;0;0;1;0;22502.17969;24162.18945;25301.63086
13020;0;31;961;18;0;0;1;0;25862.32031;25243.55078;25564.66992
13021;0;35;1225;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13022;0;42;1764;14;0;0;1;0;0;0;0
13023;0;17;289;11;0;0;0;1;0;2551.209961;11966.62988
13024;0;28;784;15;0;0;1;0;15584.00977;13964.51953;446.273407
13025;0;24;576;12;0;0;0;0;6606.647949;4515.193848;2045.17395
13026;0;49;2401;11;0;0;1;1;19243.91992;17430.58008;18273.57031
13027;0;27;729;12;0;0;0;0;16745.84961;7252.597168;11356.33008
13028;0;30;900;16;0;0;0;0;15213.70996;0;0
13029;0;29;841;18;0;0;1;0;21326.61914;21299.4707;24834.66992
13030;0;33;1089;12;0;0;1;0;391.8533936;0;0
13031;0;43;1849;12;0;0;1;0;23961.83008;22735.31055;20298.05078
13032;0;17;289;11;0;0;0;1;90.12626648;3432.048096;13444.36035
13033;0;16;256;9;0;0;0;1;0;1176.241943;2781.081055
13034;0;47;2209;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13035;0;52;2704;14;0;0;1;0;25862.32031;25243.55078;25564.66992
13036;0;38;1444;12;0;0;0;0;23885.41992;21963.67969;23614.07031
13037;0;25;625;13;0;0;1;0;15006.01953;17577.39063;25564.66992
13038;0;29;841;12;0;0;1;0;17423.75977;6871.257813;22242.74023
13039;0;19;361;12;0;0;1;0;7288.473145;13576.01953;17657.34961
13040;0;30;900;9;0;0;1;1;25862.32031;25243.55078;25564.66992
13041;0;38;1444;12;0;0;1;0;17747.03906;16696.55078;0
13042;0;18;324;10;0;0;0;1;2031.76001;2035.597046;5794.166016
13043;0;39;1521;7;0;0;1;1;25862.32031;25243.55078;25564.66992
13044;0;54;2916;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13045;0;18;324;11;0;0;0;1;162.6190948;307.9354858;3712.049072
13046;0;54;2916;10;0;0;1;1;25862.32031;25243.55078;25564.66992
13047;0;34;1156;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13048;0;52;2704;8;0;0;1;1;24206.74023;25243.55078;25564.66992
13049;0;51;2601;12;0;0;1;0;25862.32031;25243.55078;25320.83984
13050;0;24;576;17;0;0;1;0;11592.98047;13309.25977;7806.829102
13051;0;36;1296;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13052;0;28;784;16;0;0;1;0;23605.25;24699.28906;25564.66992
13053;0;41;1681;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13054;0;44;1936;16;0;0;1;0;25862.32031;25243.55078;25564.66992
13055;0;19;361;12;0;0;0;0;6005.152832;8242.644531;15368.36035
13056;0;18;324;12;0;0;0;0;0;1416.14502;11273.58008
13057;0;17;289;10;0;0;0;1;0;0;9365.831055
13058;0;41;1681;7;0;0;1;1;23873.66992;24420;25564.66992
13059;0;34;1156;12;0;0;0;0;0;0;0
13060;0;44;1936;12;0;0;1;0;23260.41992;18017.81055;23832.76953
13061;0;33;1089;11;0;0;1;1;20785.85938;14145.33984;23153.01953
13062;0;34;1156;17;0;0;1;0;25862.32031;25243.55078;25564.66992
13063;0;34;1156;18;0;0;1;0;25862.32031;25243.55078;11082.9502
13064;0;27;729;9;0;0;1;1;6708.529785;10793.84961;12152.82031
13065;0;55;3025;10;0;0;1;1;22847.00977;19269.24023;24459.33008
13066;0;27;729;12;0;0;1;0;6716.367188;7198.887207;8080.208984
13067;0;48;2304;12;0;0;1;0;0;0;0
13068;0;18;324;12;0;0;0;0;746.4807129;1097.468018;0
13069;0;24;576;12;0;0;1;0;22431.65039;25243.55078;25564.66992
13070;0;45;2025;12;0;0;1;0;11483.25977;11191.30957;11363.71973
13071;0;17;289;10;0;0;0;1;1197.112061;4411.35498;7966.423828
13072;0;55;3025;14;0;0;1;0;0;16845.15039;25564.66992
13073;0;26;676;12;0;0;1;0;25862.32031;14544.58008;13543.36035
13074;0;20;400;12;0;0;0;0;6880.944824;0;3543.587891
13075;0;41;1681;10;0;0;1;1;12261.08984;9651.628906;14242.33008
13076;0;40;1600;12;0;0;1;0;25862.32031;25243.55078;0
13077;0;30;900;12;0;0;1;0;22819.58008;23739.67969;25564.66992
13078;0;24;576;14;0;0;1;0;12137.66016;11384.66016;7013.290039
13079;0;29;841;9;0;0;1;1;23765.91016;20164.40039;19321.26953
13080;0;26;676;14;0;0;1;0;16399.06055;14732.55957;2355.496094
13081;0;23;529;15;0;0;1;0;1516.473022;2331;14141.83984
13082;0;21;441;14;0;0;0;0;10341.00977;5494.5;712.2642212
13083;0;18;324;12;0;0;0;0;5291.97998;5118.532227;15881.12988
13084;0;16;256;9;0;0;0;1;527.0427856;2791.113037;8108.286133
13085;0;43;1849;8;0;0;1;1;22966.5293;22640.41992;21846.71094
13086;0;20;400;12;0;0;0;0;239.0305023;19.69355011;8653.567383
13087;0;17;289;10;0;0;0;1;0;0;8117.151855
13088;0;47;2209;16;0;0;1;0;25862.32031;25243.55078;0
13089;0;47;2209;18;0;0;1;0;7831.188965;0;0
13090;0;40;1600;13;0;0;1;0;0;0;0
13091;0;21;441;12;0;0;0;0;0;0;6521.207031
13092;0;24;576;12;0;0;1;0;11665.46973;9526.305664;25397.68945
13093;0;25;625;9;0;0;1;1;1500.797974;2343.531982;0
13094;0;29;841;12;0;0;1;0;22711.82031;18912.9707;10815.48047
13095;0;29;841;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13096;0;33;1089;12;0;0;1;0;24966.93945;25243.55078;15734.83008
13097;0;32;1024;12;0;0;1;0;24490.83984;2717.709961;25564.66992
13098;0;22;484;12;0;0;1;0;13450.37012;13158.87012;16699.78906
13099;0;32;1024;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13100;0;35;1225;9;0;0;1;1;18695.32031;12274.4502;24784.42969
13101;0;43;1849;10;0;0;1;1;562.3095703;93.09677124;25564.66992
13102;0;46;2116;10;0;0;1;1;22206.33008;20871.58008;25564.66992
13103;0;40;1600;12;0;0;1;0;24012.76953;23549.90039;22641.73047
13104;0;49;2401;16;0;0;1;0;13501.30957;15531.0498;14440.33984
13105;0;50;2500;10;0;0;1;1;25862.32031;25243.55078;25564.66992
13106;0;16;256;10;0;0;0;1;0;16.11289978;5667.081055
13107;0;40;1600;8;0;0;1;1;10376.28027;8711.709961;12341.96973
13108;0;36;1296;16;0;0;1;0;25862.32031;0;25564.66992
13109;0;22;484;12;0;0;0;0;17633.40039;19335.48047;23643.63086
13110;0;16;256;9;0;0;0;1;0;1002.580994;2370.272949
13111;0;54;2916;12;0;0;1;0;4563.131836;4398.823242;3913.02002
13112;0;46;2116;12;0;0;0;0;1673.213989;13479.33984;14026.58008
13113;0;43;1849;12;0;0;1;0;25862.32031;0;25564.66992
13114;0;18;324;11;0;0;0;1;0;0;5068.602051
13115;0;45;2025;10;0;0;1;1;0;19305.05078;0
13116;0;17;289;11;0;0;0;1;0;589.0161133;2467.802979
13117;0;29;841;10;0;0;1;1;22337.59961;21235.01953;13175.41016
13118;0;46;2116;12;0;0;1;0;25862.32031;22885.68945;25564.66992
13119;0;54;2916;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13120;0;17;289;10;0;0;0;1;640.6801758;1403.613037;12508.95996
13121;0;44;1936;8;0;0;1;1;18279.96094;9229.113281;18535.11914
13122;0;18;324;11;0;0;0;1;3222.993896;3131.273926;0
13123;0;52;2704;12;0;0;1;0;25617.41016;20080.25977;20775.35938
13124;0;54;2916;10;0;0;1;1;9751.271484;11098.20996;19315.35938
13125;0;53;2809;12;0;0;1;0;0;0;0
13126;0;55;3025;12;0;0;1;0;0;0;0
13127;0;26;676;14;0;0;1;0;21260;19269.24023;21688.58984
13128;0;18;324;12;0;0;0;0;3608.968994;3965.564941;19941.91992
13129;0;54;2916;12;0;0;1;0;12678.41992;12478.5498;15923.98047
13130;0;16;256;10;0;0;0;1;0;0;12693.66992
13131;0;28;784;17;0;0;1;0;25797.66992;25243.55078;25564.66992
13132;0;24;576;12;0;0;1;0;23182.03906;22128.39063;24472.63086
13133;0;39;1521;14;0;0;1;0;25862.32031;25243.55078;25564.66992
13134;0;37;1369;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13135;0;24;576;14;0;0;1;0;21730.23047;25243.55078;25564.66992
13136;0;29;841;12;0;0;1;0;21475.51953;21958.31055;16132.33984
13137;0;37;1369;12;0;0;1;0;9279.087891;11357.80957;0
13138;0;40;1600;10;0;0;1;1;346.7901917;490.5484009;2365.840088
13139;0;33;1089;14;0;0;1;0;25862.32031;25243.55078;25564.66992
13140;0;26;676;16;0;0;1;0;7002.419922;9776.952148;10248.03027
13141;0;25;625;12;0;0;1;0;907.1405029;435.0484009;0
13142;0;36;1296;10;0;0;1;1;6622.321777;13543.79004;25564.66992
13143;0;49;2401;12;0;0;1;0;0;0;0
13144;0;19;361;12;0;0;0;0;2125.803955;3593.177002;16716.03906
13145;0;40;1600;12;0;0;1;0;0;0;0
13146;0;26;676;12;0;0;1;0;15989.58008;16623.15039;20973.36914
13147;0;23;529;12;0;0;1;0;0;0;0
13148;0;26;676;12;0;0;0;0;1201.031006;0;21659.03906
13149;0;16;256;9;0;0;0;1;0;0;7443.309082
13150;0;45;2025;12;0;0;1;0;25862.32031;19800.9707;18823.2793
13151;0;53;2809;18;0;0;1;0;22431.65039;21795.39063;21687.11914
13152;0;33;1089;16;0;0;1;0;2121.885986;2692.64502;175.8495026
13153;0;47;2209;16;0;0;1;0;7125.853027;0;11145.00977
13154;0;18;324;12;0;0;0;0;6067.849121;7003.742188;5631.616211
13155;0;33;1089;8;0;0;1;1;25862.32031;25243.55078;25564.66992
13156;0;38;1444;14;0;0;1;0;0;0;0
13157;0;47;2209;8;0;0;1;1;0;0;0
13158;0;41;1681;8;0;0;1;1;19218.44922;13923.33984;14892.53027
13159;0;16;256;10;0;0;0;1;0;750.1452026;16504.73047
13160;0;27;729;12;0;0;1;0;21020.9707;18323.94922;17273.15039
13161;0;26;676;13;0;1;1;0;25862.32031;25243.55078;0
13162;0;21;441;16;0;0;0;0;4702.240234;6892.742188;25564.66992
13163;0;40;1600;12;1;0;1;0;18863.82031;11397.19043;18665.16016
13164;0;48;2304;8;0;0;1;1;25862.32031;25243.55078;25564.66992
13165;0;32;1024;18;1;0;1;0;25862.32031;25243.55078;25564.66992
13166;0;20;400;12;0;0;0;0;25188.33008;23234.81055;4.433179855
13167;0;42;1764;13;0;0;1;0;25862.32031;25243.55078;25564.66992
13168;0;20;400;14;0;0;0;0;2597.988037;1335.581055;16792.88086
13169;0;16;256;10;0;0;0;1;591.6986084;762.6774292;2696.851074
13170;0;41;1681;12;0;0;1;0;7723.430176;0;0
13171;0;26;676;12;0;0;1;0;0;0;12974.44043
13172;0;53;2809;12;0;1;1;0;17363.01953;15672.48047;9102.795898
13173;0;23;529;12;0;0;1;0;17500.16992;19466.17969;25564.66992
13174;0;43;1849;8;0;1;1;1;15442.94043;11372.12988;13063.09961
13175;0;25;625;12;0;0;1;0;43.10387039;0;0
13176;0;23;529;12;0;0;0;0;25862.32031;25243.55078;25564.66992
13177;0;29;841;12;0;0;1;0;25166.7793;25243.55078;25564.66992
13178;0;39;1521;12;0;0;1;0;24637.7793;24862.21094;25564.66992
13179;0;46;2116;13;0;0;1;0;25862.32031;25243.55078;25564.66992
13180;0;32;1024;13;0;0;1;0;25235.35938;23709.24023;24041.13086
13181;0;28;784;14;0;0;1;0;6974.990234;17319.58008;18957.75
13182;0;27;729;11;0;1;1;1;17200.40039;11404.34961;11474.5498
13183;0;28;784;17;0;0;1;0;21391.26953;21288.73047;20964.50977
13184;0;22;484;4;0;1;1;1;9978.545898;1229.952026;404.8970947
13185;0;29;841;13;0;0;1;0;1918.121948;495.9194031;434.4515991
13186;0;23;529;10;1;0;1;1;4347.612793;0;0
13187;0;34;1156;12;0;0;1;0;14255.62988;15949.98047;21013.26953
13188;0;18;324;12;0;0;0;0;3720.647949;3526.935059;787.6282959
13189;0;45;2025;16;0;0;1;0;25862.32031;25243.55078;21722.58008
13190;0;17;289;10;0;0;0;1;0;0;7879.237793
13191;0;38;1444;12;0;0;1;0;8383.703125;2660.418945;0
13192;0;22;484;15;0;0;0;0;9739.514648;8403.774414;11487.84961
13193;0;53;2809;12;0;0;1;0;22508.06055;23621.51953;0
13194;0;48;2304;13;0;0;1;0;24596.64063;12154.5;12596.13965
13195;0;27;729;16;0;0;1;0;1289.197998;7388.661133;9361.398438
13196;0;32;1024;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13197;0;48;2304;12;0;0;1;0;17633.40039;17366.13086;21268.91992
13198;0;26;676;17;0;0;1;0;12931.16016;21224.26953;0
13199;0;35;1225;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13200;0;41;1681;16;0;0;1;0;270.3788147;0;3321.928955
13201;0;30;900;14;0;0;1;0;25862.32031;25243.55078;25564.66992
13202;0;45;2025;13;0;0;1;0;3467.9021;3276.290039;3379.561035
13203;0;37;1369;13;0;0;1;0;25862.32031;25243.55078;25564.66992
13204;0;30;900;13;0;0;1;0;25862.32031;19629.09961;24413.51953
13205;0;31;961;16;0;0;1;0;22905.78906;22633.25977;25564.66992
13206;0;52;2704;7;1;0;1;1;9265.373047;4515.193848;8807.25
13207;0;25;625;12;1;0;0;0;14649.44043;16322.37012;18264.69922
13208;0;38;1444;12;1;0;0;0;11152.15039;11753.46973;10369.20996
13209;0;23;529;16;0;0;1;0;195.9266968;12716.66016;20388.18945
13210;0;22;484;12;1;0;1;0;11348.07031;9606.871094;0
13211;0;19;361;11;1;0;1;1;14351.62988;11069.55957;0
13212;0;18;324;11;0;0;0;1;2993.76001;3274.5;991.5545044
13213;0;37;1369;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13214;0;21;441;13;1;0;1;0;10211.7002;14510.55957;2911.121094
13215;0;23;529;12;1;0;1;0;2065.066895;4708.547852;0
13216;0;41;1681;16;0;0;0;0;0;0;0
13217;0;46;2116;8;0;0;1;1;17241.55078;0;0
13218;0;27;729;12;1;0;1;0;12882.17969;22386.18945;25564.66992
13219;0;21;441;13;0;0;0;0;1398.916016;5902.693848;9784.02832
13220;0;17;289;10;0;0;0;1;0;3961.983887;1214.69104
13221;0;41;1681;10;0;0;1;1;24498.66992;13663.74023;25564.66992
13222;0;48;2304;13;0;0;1;0;13244.63965;12102.58008;4515.932129
13223;0;32;1024;12;0;0;1;0;0;0;0
13224;0;52;2704;9;1;0;1;1;23987.30078;24718.98047;25564.66992
13225;0;24;576;12;0;0;1;0;6124.667969;0;0
13226;0;32;1024;12;1;0;1;0;21130.68945;19860.05078;25564.66992
13227;0;32;1024;10;1;0;1;1;18550.33984;9019.644531;15564.88965
13228;0;32;1024;10;1;0;1;1;14179.20996;5798.85498;18684.36914
13229;0;35;1225;12;0;0;1;0;25862.32031;25148.66016;25564.66992
13230;0;47;2209;10;1;0;1;1;13311.25977;4397.032227;19330.14063
13231;0;37;1369;12;0;0;0;0;25233.40039;24892.65039;25564.66992
13232;0;33;1089;13;0;0;1;0;22848.9707;22685.17969;25498.16992
13233;0;28;784;16;0;0;1;0;15478.20996;17321.36914;17488.89063
13234;0;41;1681;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13235;0;44;1936;6;0;0;1;1;25862.32031;21129.39063;25564.66992
13236;0;29;841;18;0;0;1;0;25862.32031;25243.55078;25564.66992
13237;0;26;676;18;0;0;1;0;5832.736816;18653.36914;1691.996948
13238;0;26;676;18;0;0;1;0;25862.32031;25243.55078;25564.66992
13239;0;50;2500;14;0;0;1;0;25862.32031;25243.55078;25564.66992
13240;0;45;2025;16;0;0;1;0;25862.32031;12890.32031;25564.66992
13241;0;36;1296;12;0;0;1;0;21957.5;22054.98047;12575.4502
13242;0;19;361;11;0;1;1;1;7927.192871;9529.886719;19457.23047
13243;0;26;676;12;0;0;1;0;13154.51953;16743.09961;25564.66992
13244;0;38;1444;12;0;0;1;0;21606.78906;25243.55078;25564.66992
13245;0;23;529;11;1;0;0;1;7241.450195;6572.273926;15177.73047
13246;0;27;729;13;0;1;1;0;10695.63965;7435.209961;97.529953
13247;0;30;900;14;0;1;1;0;25862.32031;25243.55078;25564.66992
13248;0;38;1444;5;0;1;1;1;25862.32031;25243.55078;4187.876953
13249;0;31;961;9;0;1;1;1;18248.60938;16705.5;23603.73047
13250;0;53;2809;11;1;0;1;1;22147.55078;23780.84961;25564.66992
13251;0;48;2304;12;1;0;1;0;25241.23047;25243.55078;25564.66992
13252;0;17;289;10;0;0;0;1;2672.439941;4617.242188;14097.50977
13253;0;28;784;18;0;0;0;0;1246.093994;0;22819.05078
13254;0;29;841;16;0;0;1;0;25158.94922;25243.55078;25564.66992
13255;0;28;784;12;0;0;0;0;8528.688477;16850.51953;8786.561523
13256;0;48;2304;8;1;0;1;1;11602.78027;11486.70996;16393.90039
13257;0;16;256;10;1;0;0;1;930.6516724;6402.193848;7574.826172
13258;0;26;676;11;0;0;1;1;17500.16992;22167.76953;885.1582031
13259;0;37;1369;12;0;0;1;0;16473.51953;14054.03027;15081.67969
13260;0;48;2304;12;0;0;1;0;0;0;0
13261;0;32;1024;14;0;0;1;0;25862.32031;25243.55078;25564.66992
13262;0;25;625;13;0;0;1;0;0;0;0
13263;0;23;529;7;1;0;1;1;18350.49023;14967.09961;25564.66992
13264;0;46;2116;9;1;0;1;1;25862.32031;22874.94922;24624.83984
13265;0;20;400;12;1;0;0;0;15147.08984;13959.15039;17714.99023
13266;0;19;361;12;1;0;0;0;3989.066895;9100.209961;16005.25977
13267;0;28;784;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13268;0;26;676;17;0;0;1;0;0;0;0
13269;0;27;729;16;0;0;1;0;23066.44922;25161.18945;25564.66992
13270;0;33;1089;8;0;0;1;1;25446.96094;22490.0293;0
13271;0;19;361;12;0;0;0;0;7390.354004;8683.06543;12344.92969
13272;0;42;1764;6;0;0;1;1;20589.92969;10917.38965;22477.69922
13273;0;20;400;12;0;0;0;0;4014.538086;18821.66016;8087.598145
13274;0;26;676;14;0;0;1;0;17294.44922;17033.13086;5467.587891
13275;0;23;529;12;0;0;1;0;405.5682068;495.9194031;2491.447021
13276;0;28;784;12;0;0;1;0;25862.32031;24985.74023;25564.66992
13277;0;35;1225;16;1;0;1;0;20004.10938;18529.83984;24283.48047
13278;0;28;784;13;1;0;1;0;17893.98047;21354.9707;9306.72168
13279;0;27;729;16;1;0;1;0;21614.63086;23351.17969;22759.93945
13280;0;28;784;16;0;0;1;0;19510.38086;21188.4707;25564.66992
13281;0;36;1296;12;1;0;1;0;0;0;0
13282;0;55;3025;12;1;0;0;0;1833.874023;4694.226074;0
13283;0;25;625;16;0;0;0;0;6604.687988;10779.53027;9213.625
13284;0;29;841;16;1;0;1;0;20844.64063;21079.25977;24382.49023
13285;0;29;841;11;1;0;1;1;22500.2207;23684.17969;25564.66992
13286;0;50;2500;9;0;0;0;1;20774.10938;23574.9707;19726.16992
13287;0;40;1600;8;0;0;1;1;14641.59961;13892.90039;13815.26953
13288;0;33;1089;12;0;0;1;0;22202.41016;15837.19043;25564.66992
13289;0;50;2500;8;0;0;1;1;22719.66016;21161.60938;14085.69043
13290;0;55;3025;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13291;0;31;961;12;1;0;1;0;7833.148926;18717.82031;25564.66992
13292;0;30;900;13;0;0;1;0;18397.51953;17070.73047;21599.92969
13293;0;31;961;12;0;0;0;0;25862.32031;25243.55078;23203.25977
13294;0;45;2025;12;0;0;1;0;24290.99023;25154.0293;23569.74023
13295;0;16;256;10;0;0;0;1;0;0;8854.538086
13296;0;29;841;16;0;0;1;0;25862.32031;25243.55078;25564.66992
13297;0;27;729;12;0;0;0;0;16052.26953;15701.12988;13258.16016
13298;0;20;400;10;0;0;0;1;1412.630981;0;6290.682129
13299;0;21;441;14;0;0;0;0;4386.797852;6450.532227;8034.398926
13300;0;27;729;12;0;0;0;0;21042.5293;20773.10938;23390.92969
13301;0;34;1156;10;0;0;1;1;25862.32031;25243.55078;25564.66992
13302;0;35;1225;3;0;1;0;1;10519.2998;11810.75977;20305.43945
13303;0;35;1225;9;0;1;1;1;16522.5;16163.03027;19273.99023
13304;0;46;2116;16;0;1;1;0;4792.367188;5329.790039;4319.39502
13305;0;53;2809;16;0;0;1;0;22143.63086;21457.01953;21929.46094
13306;0;22;484;15;0;0;0;0;3802.937012;5020.064941;3988.384033
13307;0;19;361;12;0;0;0;0;321.3197937;159.3386993;25564.66992
13308;0;25;625;13;0;1;1;0;23323.10938;21360.33984;22609.2207
13309;0;40;1600;5;0;0;1;1;25862.32031;25243.55078;21252.66016
13310;0;16;256;10;0;0;0;1;0;0;3978.040039
13311;0;42;1764;16;0;1;1;0;1112.864014;0;3066.282959
13312;0;20;400;12;0;1;0;0;5139.157227;12503.61035;11467.16016
13313;0;17;289;10;0;1;0;1;0;1468.064941;6144.387207
13314;0;26;676;16;0;0;1;0;15966.07031;16470.9707;20534.49023
13315;0;30;900;16;0;0;1;0;25862.32031;25243.55078;4629.716797
13316;0;33;1089;12;0;0;1;0;0;0;0
13317;0;26;676;16;0;0;1;0;10109.82031;13744.30957;14381.24023
13318;0;55;3025;12;0;0;1;0;25862.32031;25243.55078;19200.09961
13319;0;45;2025;5;0;1;1;1;17903.7793;16465.59961;22955
13320;0;50;2500;6;0;0;1;1;23810.9707;19509.15039;18582.41016
13321;0;33;1089;14;0;0;1;0;25862.32031;20474.13086;10975.08008
13322;0;26;676;17;0;0;1;0;7386.436035;9853.93457;17298.26953
13323;0;17;289;12;0;0;0;0;4508.272949;4459.693848;12817.7998
13324;0;16;256;10;0;0;0;1;1357.771973;809.2258301;8473.28418
13325;0;26;676;14;0;0;0;0;8411.131836;0;0
13326;0;24;576;9;0;0;1;1;14798.33984;13683.44043;15635.82031
13327;0;41;1681;12;0;0;1;0;25862.32031;25243.55078;18069.64063
13328;0;27;729;14;0;0;1;0;3495.332031;4846.402832;10967.69043
13329;0;42;1764;10;0;0;1;1;25862.32031;25243.55078;14155.13965
13330;0;23;529;12;0;0;1;0;14655.32031;25243.55078;0
13331;0;36;1296;12;1;0;0;0;2092.49707;4286.032227;3206.666992
13332;0;43;1849;12;0;0;1;0;8336.679688;19018.59961;12173.50977
13333;0;52;2704;13;0;0;1;0;19984.51953;18529.83984;11251.41016
13334;0;33;1089;12;0;0;1;0;20466.5;20116.06055;19132.13086
13335;0;39;1521;9;0;0;1;1;18405.34961;18127.01953;23317.05078
13336;0;45;2025;12;0;0;1;0;17384.57031;15783.48047;15928.41016
13337;0;48;2304;16;0;0;1;0;25862.32031;25243.55078;25564.66992
13338;0;18;324;11;0;0;0;1;1346.015991;3174.241943;2148.614014
13339;0;45;2025;14;0;0;1;0;25862.32031;25243.55078;3666.23999
13340;0;33;1089;16;0;0;1;0;7658.773926;7829.081055;8332.900391
13341;0;19;361;13;0;0;0;0;1171.641968;5005.742188;8167.39502
13342;0;16;256;9;0;0;0;1;0;0;0
13343;0;22;484;12;0;0;1;0;18566.00977;18023.17969;9600.790039
13344;0;28;784;12;0;0;1;0;14692.54004;15069.15039;19998.07031
13345;0;32;1024;12;0;0;1;0;16555.80078;16519.31055;18842.49023
13346;0;26;676;8;0;0;1;1;9749.311523;6509.612793;0
13347;0;44;1936;16;0;0;1;0;25862.32031;25243.55078;25564.66992
13348;0;34;1156;10;0;0;1;1;25705.58008;22801.55078;25564.66992
13349;0;37;1369;8;0;0;1;1;25862.32031;5456.902832;19621.25
13350;0;24;576;12;0;0;0;0;9157.613281;2664;19825.17969
13351;0;43;1849;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13352;0;48;2304;7;0;0;1;1;13420.98047;12005.90039;13602.46973
13353;0;50;2500;11;0;0;0;1;14663.15039;10.74193954;0
13354;0;17;289;11;0;0;0;1;1649.703003;771.6290283;19053.81055
13355;0;24;576;16;0;0;0;0;18716.88086;15108.53027;21685.64063
13356;0;41;1681;12;0;0;1;0;25019.83984;8502.242188;25564.66992
13357;0;37;1369;12;0;0;1;0;7956.582031;25243.55078;14459.5498
13358;0;44;1936;14;0;0;1;0;25862.32031;25243.55078;24318.94922
13359;0;45;2025;12;0;0;1;0;25862.32031;25243.55078;2142.704102
13360;0;18;324;12;0;0;0;0;2437.327881;2635.35498;0
13361;0;42;1764;16;0;0;1;0;19322.28906;0;0
13362;0;17;289;10;0;0;0;1;468.264801;1539.677002;9104.273438
13363;0;19;361;12;0;0;0;0;182.2118073;1722.290039;0
13364;0;29;841;16;0;1;1;0;3867.593018;17452.06055;24273.14063
13365;0;24;576;16;1;0;1;0;3172.052979;0;0
13366;0;48;2304;11;1;0;1;1;16475.4707;15683.23047;16093.91992
13367;0;30;900;12;0;1;1;0;11134.50977;10482.33984;10561.30957
13368;0;50;2500;4;1;0;0;1;10117.65039;12109.74023;8198.426758
13369;0;21;441;10;1;0;0;1;5523.172852;0;12959.66016
13370;0;50;2500;8;0;0;1;1;7343.332031;5041.547852;13704.44043
13371;0;26;676;12;0;0;0;0;10711.30957;7997.371094;9552.025391
13372;0;19;361;9;0;0;1;1;4958.903809;2771.418945;9082.108398
13373;0;16;256;8;0;0;0;1;0;202.3065033;4303.140137
13374;0;46;2116;12;0;0;0;0;25862.32031;25243.55078;25564.66992
13375;0;17;289;11;0;0;0;1;235.1119995;2638.935059;2590.455078
13376;0;27;729;13;0;0;1;0;25862.32031;16857.67969;25564.66992
13377;0;17;289;10;0;0;0;1;0;0;7854.117188
13378;0;29;841;16;0;0;1;0;25862.32031;25243.55078;25564.66992
13379;0;32;1024;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13380;0;43;1849;12;0;0;1;0;497.6538086;0;59.10905838
13381;0;19;361;12;0;0;0;0;7696;9649.838867;11088.86035
13382;0;36;1296;12;0;0;1;0;0;0;0
13383;0;38;1444;16;0;0;1;0;25862.32031;25243.55078;25564.66992
13384;0;31;961;12;0;0;1;0;0;0;1563.435059
13385;0;38;1444;15;0;0;1;0;25862.32031;25243.55078;1442.260986
13386;0;46;2116;12;0;0;1;0;25862.32031;19570.01953;14302.91992
13387;0;29;841;16;0;0;1;0;8910.745117;7621.402832;17639.61914
13388;0;26;676;12;0;0;1;0;25862.32031;17806.55078;25564.66992
13389;0;28;784;12;0;0;1;0;25862.32031;25243.55078;25564.66992
13390;0;34;1156;14;0;0;1;0;25862.32031;25243.55078;25564.66992
13391;0;29;841;16;0;0;1;0;22335.64063;20359.55078;25564.66992
13392;0;29;841;16;0;0;1;0;24414.41992;25236.39063;25564.66992
13393;0;22;484;12;0;0;1;0;15023.66016;12353.23047;7196.527832
13394;0;30;900;12;0;0;1;0;25862.32031;23181.09961;25564.66992
13395;0;38;1444;12;0;0;1;0;25862.32031;25243.55078;25564.66992
